id,street_address,city,damage_score,magnitude,Homeowner,Phone,Status
7966,143 Clarksville St,Paris,5.19,3.75,Angela Mccoy,+17549732476,OUTREACH READY
8336,312 N Main St,Paris,5.19,3.75,Brooke Campbell,+12201653524,OUTREACH READY
7876,254 Lamar Ave,Paris,5.18,3.75,Stephanie Watson,+19457364814,OUTREACH READY
8298,274 N Main St,Paris,5.18,3.75,Katherine Scott,+11660242206,OUTREACH READY
7954,131 Clarksville St,Paris,5.17,3.75,Danielle Garcia,+19167697344,OUTREACH READY
7974,151 Clarksville St,Paris,5.17,3.75,Paige Hernandez,+14000917427,OUTREACH READY
8004,181 Clarksville St,Paris,5.17,3.75,James Galvan,+13137522018,OUTREACH READY
8018,195 Clarksville St,Paris,5.17,3.75,Leslie Atkinson,+19981472259,OUTREACH READY
8332,308 N Main St,Paris,5.17,3.75,Matthew Jennings,+12072420577,OUTREACH READY
8342,318 N Main St,Paris,5.17,3.75,Samantha Ramos,+10902334657,OUTREACH READY
8424,400 N Main St,Paris,5.17,3.75,Mary Burgess,+14266859824,OUTREACH READY
7928,105 Clarksville St,Paris,5.16,3.75,Dylan Paul,+11022945068,OUTREACH READY
7932,109 Clarksville St,Paris,5.16,3.75,James Stout,+17756043047,OUTREACH READY
8320,296 N Main St,Paris,5.16,3.75,Pamela Kelly,+12498177402,OUTREACH READY
7920,298 Lamar Ave,Paris,5.15,3.75,Cody Beasley DVM,+10080940398,OUTREACH READY
7921,299 Lamar Ave,Paris,5.15,3.75,Vincent Andrews,+16597183821,OUTREACH READY
7922,300 Lamar Ave,Paris,5.15,3.75,Robert White,+12326449145,OUTREACH READY
7936,113 Clarksville St,Paris,5.15,3.75,Dana Mason PhD,+19633955383,OUTREACH READY
8020,197 Clarksville St,Paris,5.15,3.75,Nicholas Richardson,+17669349005,OUTREACH READY
8156,132 N Main St,Paris,5.15,3.75,Dr. Robin Todd,+14770970089,OUTREACH READY
8316,292 N Main St,Paris,5.15,3.75,Steven Porter,+10916561319,OUTREACH READY
7918,296 Lamar Ave,Paris,5.14,3.75,James Rodriguez,+13065357371,OUTREACH READY
8005,182 Clarksville St,Paris,5.14,3.75,Jerry George,+12654274772,OUTREACH READY
7914,292 Lamar Ave,Paris,5.13,3.75,Virginia Howard,+11031629624,OUTREACH READY
8013,190 Clarksville St,Paris,5.13,3.75,Lori Anderson,+17125834715,OUTREACH READY
8221,197 N Main St,Paris,5.13,3.75,Tracy Rodriguez,+13323102126,OUTREACH READY
8223,199 N Main St,Paris,5.13,3.75,Joseph Lopez,+19507984050,OUTREACH READY
8225,201 N Main St,Paris,5.13,3.75,Claudia Lee,+19318110658,OUTREACH READY
7916,294 Lamar Ave,Paris,5.12,3.75,Rebecca Parker,+11297592844,OUTREACH READY
7934,111 Clarksville St,Paris,5.12,3.75,Trevor King,+17538424072,OUTREACH READY
7938,115 Clarksville St,Paris,5.12,3.75,Cody Howard,+12983260249,OUTREACH READY
8002,179 Clarksville St,Paris,5.12,3.75,Lisa Richardson,+15961192091,OUTREACH READY
8011,188 Clarksville St,Paris,5.12,3.75,Robert Hansen,+18737195371,OUTREACH READY
8346,322 N Main St,Paris,5.12,3.75,Nicole Valencia,+14137760086,OUTREACH READY
7943,120 Clarksville St,Paris,5.11,3.75,Kevin Smith,+14121816981,OUTREACH READY
8414,390 N Main St,Paris,5.11,3.75,Dana Ballard,+13391153274,OUTREACH READY
8007,184 Clarksville St,Paris,5.1,3.75,Crystal Hart,+14619925020,OUTREACH READY
8009,186 Clarksville St,Paris,5.09,3.75,Benjamin Adams,+10695381493,OUTREACH READY
8318,294 N Main St,Paris,5.09,3.75,Gregory Jimenez,+19230177069,OUTREACH READY
8322,298 N Main St,Paris,5.09,3.75,Sandra Wood,+14677795157,OUTREACH READY
8334,310 N Main St,Paris,5.09,3.75,Brandon Murray,+19496811348,OUTREACH READY
8348,324 N Main St,Paris,5.09,3.75,Louis West,+18622002892,OUTREACH READY
7953,130 Clarksville St,Paris,5.08,3.75,Darrell Gomez,+17093560969,OUTREACH READY
8420,396 N Main St,Paris,5.08,3.75,Amber Shea,+19461702293,OUTREACH READY
8422,398 N Main St,Paris,5.08,3.75,Sarah Richardson,+19730403851,OUTREACH READY
8312,288 N Main St,Paris,5.07,3.75,Donald Carter,+14614360640,OUTREACH READY
8344,320 N Main St,Paris,5.07,3.75,Michelle Olson,+19730907445,OUTREACH READY
8416,392 N Main St,Paris,5.07,3.75,Lance Bradley,+11975519451,OUTREACH READY
7894,272 Lamar Ave,Paris,5.06,3.75,Sandra Phelps,+12938958030,OUTREACH READY
7896,274 Lamar Ave,Paris,5.06,3.75,Erika Brown,+10602954701,OUTREACH READY
8206,182 N Main St,Paris,5.06,3.75,Christine Patton,+18201741486,OUTREACH READY
8306,282 N Main St,Paris,5.06,3.75,Oscar Wilson,+18921870849,OUTREACH READY
8418,394 N Main St,Paris,5.06,3.75,John West,+10937356869,OUTREACH READY
8003,180 Clarksville St,Paris,5.05,3.75,Ryan Shaw,+13293343527,OUTREACH READY
7898,276 Lamar Ave,Paris,5.04,3.75,Brian Brown,+13758477439,OUTREACH READY
7900,278 Lamar Ave,Paris,5.04,3.75,Justin Delgado,+15716599845,OUTREACH READY
7923,100 Clarksville St,Paris,5.04,3.75,Diana Marshall,+19912332848,OUTREACH READY
7955,132 Clarksville St,Paris,5.04,3.75,Shannon Curry,+11073669236,OUTREACH READY
7999,176 Clarksville St,Paris,5.04,3.75,Brittney Sutton,+15744689588,OUTREACH READY
8284,260 N Main St,Paris,5.03,3.75,Tiffany Middleton,+10346809891,OUTREACH READY
8308,284 N Main St,Paris,5.03,3.75,Mike Choi,+15614244022,OUTREACH READY
8302,278 N Main St,Paris,5.02,3.75,Julia Kennedy,+10517817002,OUTREACH READY
7925,102 Clarksville St,Paris,5.01,3.75,Kevin Miller,+16552692856,OUTREACH READY
8314,290 N Main St,Paris,5.01,3.75,Kristin Walker,+17925803708,OUTREACH READY
7951,128 Clarksville St,Paris,5.0,3.75,Samuel Hernandez,+17960783041,OUTREACH READY
8292,268 N Main St,Paris,5.0,3.75,James Ortiz,+15188800850,OUTREACH READY
8304,280 N Main St,Paris,5.0,3.75,Jennifer Watkins,+11005532149,OUTREACH READY
