id,city,street_address,zip_code,phone_number,damage_score,event_date
9184,"Fort Worth","156 W 7th St",76107,,21.57,2026-04-25
9185,"Fort Worth","157 W 7th St",76107,,31.96,2026-04-25
9186,"Fort Worth","158 W 7th St",76107,,21.55,2026-04-25
9187,"Fort Worth","159 W 7th St",76107,,32.1,2026-04-25
9188,"Fort Worth","160 W 7th St",76107,,21.44,2026-04-25
9189,"Fort Worth","161 W 7th St",76107,,31.99,2026-04-25
9190,"Fort Worth","162 W 7th St",76107,,21.38,2026-04-25
9191,"Fort Worth","163 W 7th St",76107,,31.85,2026-04-25
9192,"Fort Worth","164 W 7th St",76107,,21.16,2026-04-25
9193,"Fort Worth","165 W 7th St",76107,,31.83,2026-04-25
9194,"Fort Worth","166 W 7th St",76107,,20.99,2026-04-25
9195,"Fort Worth","167 W 7th St",76107,,31.74,2026-04-25
9196,"Fort Worth","168 W 7th St",76107,,20.97,2026-04-25
9197,"Fort Worth","169 W 7th St",76107,,31.91,2026-04-25
9198,"Fort Worth","170 W 7th St",76107,,20.89,2026-04-25
9199,"Fort Worth","171 W 7th St",76107,,31.86,2026-04-25
9200,"Fort Worth","172 W 7th St",76107,,20.72,2026-04-25
9201,"Fort Worth","173 W 7th St",76107,,31.74,2026-04-25
9202,"Fort Worth","174 W 7th St",76107,,20.61,2026-04-25
9203,"Fort Worth","175 W 7th St",76107,,31.7,2026-04-25
9204,"Fort Worth","176 W 7th St",76107,,20.8,2026-04-25
9205,"Fort Worth","177 W 7th St",76107,,31.8,2026-04-25
9206,"Fort Worth","178 W 7th St",76107,,20.77,2026-04-25
9207,"Fort Worth","179 W 7th St",76107,,31.63,2026-04-25
9208,"Fort Worth","180 W 7th St",76107,,20.87,2026-04-25
9209,"Fort Worth","181 W 7th St",76107,,31.58,2026-04-25
9210,"Fort Worth","182 W 7th St",76107,,20.74,2026-04-25
9211,"Fort Worth","183 W 7th St",76107,,31.61,2026-04-25
9212,"Fort Worth","184 W 7th St",76107,,20.86,2026-04-25
9213,"Fort Worth","185 W 7th St",76107,,31.77,2026-04-25
9214,"Fort Worth","186 W 7th St",76107,,20.9,2026-04-25
9215,"Fort Worth","187 W 7th St",76107,,31.89,2026-04-25
9216,"Fort Worth","188 W 7th St",76107,,20.88,2026-04-25
9217,"Fort Worth","189 W 7th St",76107,,31.99,2026-04-25
9218,"Fort Worth","190 W 7th St",76107,,20.75,2026-04-25
9219,"Fort Worth","191 W 7th St",76107,,31.99,2026-04-25
9220,"Fort Worth","192 W 7th St",76107,,20.79,2026-04-25
9221,"Fort Worth","193 W 7th St",76107,,22.36,2026-04-25
9222,"Fort Worth","194 W 7th St",76107,,22.22,2026-04-25
9223,"Fort Worth","195 W 7th St",76107,,22.26,2026-04-25
9224,"Fort Worth","196 W 7th St",76107,,22.17,2026-04-25
9225,"Fort Worth","197 W 7th St",76107,,22.19,2026-04-25
9226,"Fort Worth","198 W 7th St",76107,,22.01,2026-04-25
9227,"Fort Worth","199 W 7th St",76107,,22.01,2026-04-25
9228,"Fort Worth","200 W 7th St",76107,,17.03,2026-04-25
9229,"Fort Worth","201 W 7th St",76107,,22.1,2026-04-25
9230,"Fort Worth","202 W 7th St",76107,,16.87,2026-04-25
9231,"Fort Worth","203 W 7th St",76107,,21.69,2026-04-25
9232,"Fort Worth","204 W 7th St",76107,,16.72,2026-04-25
9233,"Fort Worth","205 W 7th St",76107,,21.6,2026-04-25
9234,"Fort Worth","206 W 7th St",76107,,16.39,2026-04-25
9235,"Fort Worth","207 W 7th St",76107,,21.55,2026-04-25
9236,"Fort Worth","208 W 7th St",76107,,16.24,2026-04-25
9237,"Fort Worth","209 W 7th St",76107,,21.33,2026-04-25
9238,"Fort Worth","210 W 7th St",76107,,16.21,2026-04-25
9239,"Fort Worth","211 W 7th St",76107,,21.15,2026-04-25
9240,"Fort Worth","212 W 7th St",76107,,16.16,2026-04-25
9241,"Fort Worth","213 W 7th St",76107,,21.15,2026-04-25
9242,"Fort Worth","214 W 7th St",76107,,16.19,2026-04-25
9243,"Fort Worth","215 W 7th St",76107,,20.95,2026-04-25
9244,"Fort Worth","216 W 7th St",76107,,16.06,2026-04-25
9245,"Fort Worth","217 W 7th St",76107,,20.96,2026-04-25
9246,"Fort Worth","218 W 7th St",76107,,15.96,2026-04-25
9247,"Fort Worth","219 W 7th St",76107,,20.7,2026-04-25
9248,"Fort Worth","220 W 7th St",76107,,16.03,2026-04-25
9249,"Fort Worth","221 W 7th St",76107,,20.99,2026-04-25
9250,"Fort Worth","222 W 7th St",76107,,16.26,2026-04-25
9251,"Fort Worth","223 W 7th St",76107,,21.19,2026-04-25
9252,"Fort Worth","224 W 7th St",76107,,16.35,2026-04-25
9253,"Fort Worth","225 W 7th St",76107,,21.48,2026-04-25
9254,"Fort Worth","226 W 7th St",76107,,16.28,2026-04-25
9255,"Fort Worth","227 W 7th St",76107,,21.98,2026-04-25
9256,"Fort Worth","228 W 7th St",76107,,16.4,2026-04-25
9257,"Fort Worth","229 W 7th St",76107,,22.3,2026-04-25
9258,"Fort Worth","230 W 7th St",76107,,16.35,2026-04-25
9259,"Fort Worth","231 W 7th St",76107,,22.6,2026-04-25
9260,"Fort Worth","232 W 7th St",76107,,16.6,2026-04-25
9261,"Fort Worth","233 W 7th St",76107,,22.94,2026-04-25
9262,"Fort Worth","234 W 7th St",76107,,16.71,2026-04-25
9263,"Fort Worth","235 W 7th St",76107,,22.98,2026-04-25
9264,"Fort Worth","236 W 7th St",76107,,16.78,2026-04-25
9265,"Fort Worth","237 W 7th St",76107,,23.4,2026-04-25
9266,"Fort Worth","238 W 7th St",76107,,16.68,2026-04-25
9267,"Fort Worth","239 W 7th St",76107,,23.4,2026-04-25
9268,"Fort Worth","240 W 7th St",76107,,16.42,2026-04-25
9269,"Fort Worth","241 W 7th St",76107,,23.5,2026-04-25
9270,"Fort Worth","242 W 7th St",76107,,16.12,2026-04-25
9271,"Fort Worth","243 W 7th St",76107,,23.47,2026-04-25
9272,"Fort Worth","244 W 7th St",76107,,15.84,2026-04-25
9273,"Fort Worth","245 W 7th St",76107,,23.44,2026-04-25
9274,"Fort Worth","246 W 7th St",76107,,15.62,2026-04-25
9275,"Fort Worth","247 W 7th St",76107,,23.78,2026-04-25
9276,"Fort Worth","248 W 7th St",76107,,15.59,2026-04-25
9277,"Fort Worth","249 W 7th St",76107,,23.53,2026-04-25
9278,"Fort Worth","250 W 7th St",76107,,15.51,2026-04-25
9279,"Fort Worth","251 W 7th St",76107,,23.3,2026-04-25
9280,"Fort Worth","252 W 7th St",76107,,15.22,2026-04-25
9281,"Fort Worth","253 W 7th St",76107,,23.31,2026-04-25
9282,"Fort Worth","254 W 7th St",76107,,15.02,2026-04-25
9283,"Fort Worth","255 W 7th St",76107,,23.28,2026-04-25
9284,"Fort Worth","256 W 7th St",76107,,14.77,2026-04-25
9285,"Fort Worth","257 W 7th St",76107,,23.2,2026-04-25
9286,"Fort Worth","258 W 7th St",76107,,14.68,2026-04-25
9287,"Fort Worth","259 W 7th St",76107,,23.31,2026-04-25
9288,"Fort Worth","260 W 7th St",76107,,14.64,2026-04-25
9289,"Fort Worth","261 W 7th St",76107,,23.45,2026-04-25
9290,"Fort Worth","262 W 7th St",76107,,14.59,2026-04-25
9291,"Fort Worth","263 W 7th St",76107,,23.24,2026-04-25
9292,"Fort Worth","264 W 7th St",76107,,14.34,2026-04-25
9293,"Fort Worth","265 W 7th St",76107,,22.99,2026-04-25
9294,"Fort Worth","266 W 7th St",76107,,14.35,2026-04-25
9295,"Fort Worth","267 W 7th St",76107,,22.31,2026-04-25
9296,"Fort Worth","268 W 7th St",76107,,14.27,2026-04-25
9297,"Fort Worth","269 W 7th St",76107,,21.92,2026-04-25
9298,"Fort Worth","270 W 7th St",76107,,14.32,2026-04-25
9299,"Fort Worth","271 W 7th St",76107,,21.85,2026-04-25
9300,"Fort Worth","272 W 7th St",76107,,14.42,2026-04-25
9301,"Fort Worth","273 W 7th St",76107,,21.74,2026-04-25
9302,"Fort Worth","274 W 7th St",76107,,14.43,2026-04-25
9303,"Fort Worth","275 W 7th St",76107,,21.83,2026-04-25
9304,"Fort Worth","276 W 7th St",76107,,14.34,2026-04-25
9305,"Fort Worth","277 W 7th St",76107,,21.69,2026-04-25
9306,"Fort Worth","278 W 7th St",76107,,14.46,2026-04-25
9307,"Fort Worth","279 W 7th St",76107,,21.59,2026-04-25
9308,"Fort Worth","280 W 7th St",76107,,14.54,2026-04-25
9309,"Fort Worth","281 W 7th St",76107,,21.19,2026-04-25
9310,"Fort Worth","282 W 7th St",76107,,14.71,2026-04-25
9311,"Fort Worth","283 W 7th St",76107,,21.34,2026-04-25
9312,"Fort Worth","284 W 7th St",76107,,14.81,2026-04-25
9313,"Fort Worth","285 W 7th St",76107,,20.69,2026-04-25
9314,"Fort Worth","286 W 7th St",76107,,15.0,2026-04-25
9315,"Fort Worth","287 W 7th St",76107,,20.52,2026-04-25
9316,"Fort Worth","288 W 7th St",76107,,15.23,2026-04-25
9317,"Fort Worth","289 W 7th St",76107,,19.9,2026-04-25
9318,"Fort Worth","290 W 7th St",76107,,15.42,2026-04-25
9319,"Fort Worth","291 W 7th St",76107,,19.66,2026-04-25
9320,"Fort Worth","292 W 7th St",76107,,19.02,2026-04-25
9321,"Fort Worth","293 W 7th St",76107,,19.28,2026-04-25
9322,"Fort Worth","294 W 7th St",76107,,18.85,2026-04-25
9323,"Fort Worth","295 W 7th St",76107,,19.02,2026-04-25
9324,"Fort Worth","296 W 7th St",76107,,18.69,2026-04-25
9325,"Fort Worth","297 W 7th St",76107,,18.78,2026-04-25
9326,"Fort Worth","298 W 7th St",76107,,18.56,2026-04-25
9327,"Fort Worth","299 W 7th St",76107,,18.56,2026-04-25
9328,"Fort Worth","300 W 7th St",76107,,18.24,2026-04-25
9329,"Fort Worth","100 Camp Bowie Blvd",76107,,29.4,2026-04-25
9330,"Fort Worth","101 Camp Bowie Blvd",76107,,29.4,2026-04-25
9331,"Fort Worth","102 Camp Bowie Blvd",76107,,29.4,2026-04-25
9332,"Fort Worth","103 Camp Bowie Blvd",76107,,29.4,2026-04-25
9333,"Fort Worth","104 Camp Bowie Blvd",76107,,29.4,2026-04-25
9334,"Fort Worth","105 Camp Bowie Blvd",76107,,29.4,2026-04-25
9335,"Fort Worth","106 Camp Bowie Blvd",76107,,29.4,2026-04-25
9336,"Fort Worth","107 Camp Bowie Blvd",76107,,29.4,2026-04-25
9337,"Fort Worth","108 Camp Bowie Blvd",76107,,29.4,2026-04-25
9338,"Fort Worth","109 Camp Bowie Blvd",76107,,29.4,2026-04-25
9339,"Fort Worth","110 Camp Bowie Blvd",76107,,29.4,2026-04-25
9340,"Fort Worth","111 Camp Bowie Blvd",76107,,29.4,2026-04-25
9341,"Fort Worth","112 Camp Bowie Blvd",76107,,29.4,2026-04-25
9342,"Fort Worth","113 Camp Bowie Blvd",76107,,29.4,2026-04-25
9343,"Fort Worth","114 Camp Bowie Blvd",76107,,29.4,2026-04-25
9344,"Fort Worth","115 Camp Bowie Blvd",76107,,29.4,2026-04-25
9345,"Fort Worth","116 Camp Bowie Blvd",76107,,29.4,2026-04-25
9346,"Fort Worth","117 Camp Bowie Blvd",76107,,29.4,2026-04-25
9347,"Fort Worth","118 Camp Bowie Blvd",76107,,29.4,2026-04-25
9348,"Fort Worth","119 Camp Bowie Blvd",76107,,29.4,2026-04-25
9349,"Fort Worth","120 Camp Bowie Blvd",76107,,29.4,2026-04-25
9350,"Fort Worth","121 Camp Bowie Blvd",76107,,29.4,2026-04-25
9351,"Fort Worth","122 Camp Bowie Blvd",76107,,29.4,2026-04-25
9352,"Fort Worth","123 Camp Bowie Blvd",76107,,29.4,2026-04-25
9353,"Fort Worth","124 Camp Bowie Blvd",76107,,29.4,2026-04-25
9354,"Fort Worth","125 Camp Bowie Blvd",76107,,29.4,2026-04-25
9355,"Fort Worth","126 Camp Bowie Blvd",76107,,29.4,2026-04-25
9356,"Fort Worth","127 Camp Bowie Blvd",76107,,29.4,2026-04-25
9357,"Fort Worth","128 Camp Bowie Blvd",76107,,29.4,2026-04-25
9358,"Fort Worth","129 Camp Bowie Blvd",76107,,29.4,2026-04-25
9359,"Fort Worth","130 Camp Bowie Blvd",76107,,29.4,2026-04-25
9360,"Fort Worth","131 Camp Bowie Blvd",76107,,29.4,2026-04-25
9361,"Fort Worth","132 Camp Bowie Blvd",76107,,29.4,2026-04-25
9362,"Fort Worth","133 Camp Bowie Blvd",76107,,29.4,2026-04-25
9363,"Fort Worth","134 Camp Bowie Blvd",76107,,29.4,2026-04-25
9364,"Fort Worth","135 Camp Bowie Blvd",76107,,29.4,2026-04-25
9365,"Fort Worth","136 Camp Bowie Blvd",76107,,29.4,2026-04-25
9366,"Fort Worth","137 Camp Bowie Blvd",76107,,29.4,2026-04-25
9367,"Fort Worth","138 Camp Bowie Blvd",76107,,29.4,2026-04-25
9368,"Fort Worth","139 Camp Bowie Blvd",76107,,29.4,2026-04-25
9369,"Fort Worth","140 Camp Bowie Blvd",76107,,29.4,2026-04-25
9370,"Fort Worth","141 Camp Bowie Blvd",76107,,29.4,2026-04-25
9371,"Fort Worth","142 Camp Bowie Blvd",76107,,29.4,2026-04-25
9372,"Fort Worth","143 Camp Bowie Blvd",76107,,29.4,2026-04-25
9373,"Fort Worth","144 Camp Bowie Blvd",76107,,29.4,2026-04-25
9374,"Fort Worth","145 Camp Bowie Blvd",76107,,29.4,2026-04-25
9375,"Fort Worth","146 Camp Bowie Blvd",76107,,29.4,2026-04-25
9376,"Fort Worth","147 Camp Bowie Blvd",76107,,29.4,2026-04-25
9377,"Fort Worth","148 Camp Bowie Blvd",76107,,29.4,2026-04-25
9378,"Fort Worth","149 Camp Bowie Blvd",76107,,29.4,2026-04-25
9379,"Fort Worth","150 Camp Bowie Blvd",76107,,29.4,2026-04-25
9380,"Fort Worth","151 Camp Bowie Blvd",76107,,29.4,2026-04-25
9381,"Fort Worth","152 Camp Bowie Blvd",76107,,29.4,2026-04-25
9382,"Fort Worth","153 Camp Bowie Blvd",76107,,29.4,2026-04-25
9383,"Fort Worth","154 Camp Bowie Blvd",76107,,29.4,2026-04-25
9384,"Fort Worth","155 Camp Bowie Blvd",76107,,29.4,2026-04-25
9385,"Fort Worth","156 Camp Bowie Blvd",76107,,29.4,2026-04-25
9386,"Fort Worth","157 Camp Bowie Blvd",76107,,29.4,2026-04-25
9387,"Fort Worth","158 Camp Bowie Blvd",76107,,29.4,2026-04-25
9388,"Fort Worth","159 Camp Bowie Blvd",76107,,29.4,2026-04-25
9389,"Fort Worth","160 Camp Bowie Blvd",76107,,29.4,2026-04-25
9390,"Fort Worth","161 Camp Bowie Blvd",76107,,29.4,2026-04-25
9391,"Fort Worth","162 Camp Bowie Blvd",76107,,29.4,2026-04-25
9392,"Fort Worth","163 Camp Bowie Blvd",76107,,29.4,2026-04-25
9393,"Fort Worth","164 Camp Bowie Blvd",76107,,29.4,2026-04-25
9394,"Fort Worth","165 Camp Bowie Blvd",76107,,29.4,2026-04-25
9395,"Fort Worth","166 Camp Bowie Blvd",76107,,29.4,2026-04-25
9396,"Fort Worth","167 Camp Bowie Blvd",76107,,29.4,2026-04-25
9397,"Fort Worth","168 Camp Bowie Blvd",76107,,29.4,2026-04-25
9398,"Fort Worth","169 Camp Bowie Blvd",76107,,29.4,2026-04-25
9399,"Fort Worth","170 Camp Bowie Blvd",76107,,29.4,2026-04-25
9400,"Fort Worth","171 Camp Bowie Blvd",76107,,29.4,2026-04-25
9401,"Fort Worth","172 Camp Bowie Blvd",76107,,29.4,2026-04-25
9402,"Fort Worth","173 Camp Bowie Blvd",76107,,29.4,2026-04-25
9403,"Fort Worth","174 Camp Bowie Blvd",76107,,29.4,2026-04-25
9404,"Fort Worth","175 Camp Bowie Blvd",76107,,29.4,2026-04-25
9405,"Fort Worth","176 Camp Bowie Blvd",76107,,29.4,2026-04-25
9406,"Fort Worth","177 Camp Bowie Blvd",76107,,29.4,2026-04-25
9407,"Fort Worth","178 Camp Bowie Blvd",76107,,29.4,2026-04-25
9408,"Fort Worth","179 Camp Bowie Blvd",76107,,29.4,2026-04-25
9409,"Fort Worth","180 Camp Bowie Blvd",76107,,29.4,2026-04-25
9410,"Fort Worth","181 Camp Bowie Blvd",76107,,29.4,2026-04-25
9411,"Fort Worth","182 Camp Bowie Blvd",76107,,29.4,2026-04-25
9412,"Fort Worth","183 Camp Bowie Blvd",76107,,29.4,2026-04-25
9413,"Fort Worth","184 Camp Bowie Blvd",76107,,29.4,2026-04-25
9414,"Fort Worth","185 Camp Bowie Blvd",76107,,29.4,2026-04-25
9415,"Fort Worth","186 Camp Bowie Blvd",76107,,29.4,2026-04-25
9416,"Fort Worth","187 Camp Bowie Blvd",76107,,29.4,2026-04-25
9417,"Fort Worth","188 Camp Bowie Blvd",76107,,29.4,2026-04-25
9418,"Fort Worth","189 Camp Bowie Blvd",76107,,29.4,2026-04-25
9419,"Fort Worth","190 Camp Bowie Blvd",76107,,29.4,2026-04-25
9420,"Fort Worth","191 Camp Bowie Blvd",76107,,29.4,2026-04-25
9421,"Fort Worth","192 Camp Bowie Blvd",76107,,29.4,2026-04-25
9422,"Fort Worth","193 Camp Bowie Blvd",76107,,29.4,2026-04-25
9423,"Fort Worth","194 Camp Bowie Blvd",76107,,29.4,2026-04-25
9424,"Fort Worth","195 Camp Bowie Blvd",76107,,29.4,2026-04-25
9425,"Fort Worth","196 Camp Bowie Blvd",76107,,29.4,2026-04-25
9426,"Fort Worth","197 Camp Bowie Blvd",76107,,29.4,2026-04-25
9427,"Fort Worth","198 Camp Bowie Blvd",76107,,29.4,2026-04-25
9428,"Fort Worth","199 Camp Bowie Blvd",76107,,29.4,2026-04-25
9429,"Fort Worth","200 Camp Bowie Blvd",76107,,29.4,2026-04-25
9430,"Fort Worth","201 Camp Bowie Blvd",76107,,29.4,2026-04-25
9431,"Fort Worth","202 Camp Bowie Blvd",76107,,29.4,2026-04-25
9432,"Fort Worth","203 Camp Bowie Blvd",76107,,29.4,2026-04-25
9433,"Fort Worth","204 Camp Bowie Blvd",76107,,29.4,2026-04-25
9434,"Fort Worth","205 Camp Bowie Blvd",76107,,29.4,2026-04-25
9435,"Fort Worth","206 Camp Bowie Blvd",76107,,29.4,2026-04-25
9436,"Fort Worth","207 Camp Bowie Blvd",76107,,29.4,2026-04-25
9437,"Fort Worth","208 Camp Bowie Blvd",76107,,29.4,2026-04-25
9438,"Fort Worth","209 Camp Bowie Blvd",76107,,29.4,2026-04-25
9439,"Fort Worth","210 Camp Bowie Blvd",76107,,29.4,2026-04-25
9440,"Fort Worth","211 Camp Bowie Blvd",76107,,29.4,2026-04-25
9441,"Fort Worth","212 Camp Bowie Blvd",76107,,29.4,2026-04-25
9442,"Fort Worth","213 Camp Bowie Blvd",76107,,29.4,2026-04-25
9443,"Fort Worth","214 Camp Bowie Blvd",76107,,29.4,2026-04-25
9444,"Fort Worth","215 Camp Bowie Blvd",76107,,24.07,2026-04-25
9445,"Fort Worth","216 Camp Bowie Blvd",76107,,29.4,2026-04-25
9446,"Fort Worth","217 Camp Bowie Blvd",76107,,29.4,2026-04-25
9447,"Fort Worth","218 Camp Bowie Blvd",76107,,29.4,2026-04-25
9448,"Fort Worth","219 Camp Bowie Blvd",76107,,29.4,2026-04-25
9449,"Fort Worth","220 Camp Bowie Blvd",76107,,29.4,2026-04-25
9450,"Fort Worth","221 Camp Bowie Blvd",76107,,29.4,2026-04-25
9451,"Fort Worth","222 Camp Bowie Blvd",76107,,29.4,2026-04-25
9452,"Fort Worth","223 Camp Bowie Blvd",76107,,29.4,2026-04-25
9453,"Fort Worth","224 Camp Bowie Blvd",76107,,29.4,2026-04-25
9454,"Fort Worth","225 Camp Bowie Blvd",76107,,29.4,2026-04-25
9455,"Fort Worth","226 Camp Bowie Blvd",76107,,29.4,2026-04-25
9456,"Fort Worth","227 Camp Bowie Blvd",76107,,29.4,2026-04-25
9457,"Fort Worth","228 Camp Bowie Blvd",76107,,29.4,2026-04-25
9458,"Fort Worth","229 Camp Bowie Blvd",76107,,29.4,2026-04-25
9459,"Fort Worth","230 Camp Bowie Blvd",76107,,29.4,2026-04-25
9460,"Fort Worth","231 Camp Bowie Blvd",76107,,29.4,2026-04-25
9461,"Fort Worth","232 Camp Bowie Blvd",76107,,29.4,2026-04-25
9462,"Fort Worth","233 Camp Bowie Blvd",76107,,29.4,2026-04-25
9463,"Fort Worth","234 Camp Bowie Blvd",76107,,29.4,2026-04-25
9464,"Fort Worth","235 Camp Bowie Blvd",76107,,29.4,2026-04-25
9465,"Fort Worth","236 Camp Bowie Blvd",76107,,29.4,2026-04-25
9466,"Fort Worth","237 Camp Bowie Blvd",76107,,29.4,2026-04-25
9467,"Fort Worth","238 Camp Bowie Blvd",76107,,29.4,2026-04-25
9468,"Fort Worth","239 Camp Bowie Blvd",76107,,29.4,2026-04-25
9469,"Fort Worth","240 Camp Bowie Blvd",76107,,29.4,2026-04-25
9470,"Fort Worth","241 Camp Bowie Blvd",76107,,29.4,2026-04-25
9471,"Fort Worth","242 Camp Bowie Blvd",76107,,29.4,2026-04-25
9472,"Fort Worth","243 Camp Bowie Blvd",76107,,29.4,2026-04-25
9473,"Fort Worth","244 Camp Bowie Blvd",76107,,29.4,2026-04-25
9474,"Fort Worth","245 Camp Bowie Blvd",76107,,29.4,2026-04-25
9475,"Fort Worth","246 Camp Bowie Blvd",76107,,29.4,2026-04-25
9476,"Fort Worth","247 Camp Bowie Blvd",76107,,29.4,2026-04-25
9477,"Fort Worth","248 Camp Bowie Blvd",76107,,29.4,2026-04-25
9478,"Fort Worth","249 Camp Bowie Blvd",76107,,29.4,2026-04-25
9479,"Fort Worth","250 Camp Bowie Blvd",76107,,29.4,2026-04-25
9480,"Fort Worth","251 Camp Bowie Blvd",76107,,29.4,2026-04-25
9481,"Fort Worth","252 Camp Bowie Blvd",76107,,29.4,2026-04-25
9482,"Fort Worth","253 Camp Bowie Blvd",76107,,29.4,2026-04-25
9483,"Fort Worth","254 Camp Bowie Blvd",76107,,29.4,2026-04-25
9484,"Fort Worth","255 Camp Bowie Blvd",76107,,29.4,2026-04-25
9485,"Fort Worth","256 Camp Bowie Blvd",76107,,29.4,2026-04-25
9486,"Fort Worth","257 Camp Bowie Blvd",76107,,29.4,2026-04-25
9487,"Fort Worth","258 Camp Bowie Blvd",76107,,29.4,2026-04-25
9488,"Fort Worth","259 Camp Bowie Blvd",76107,,29.4,2026-04-25
9489,"Fort Worth","260 Camp Bowie Blvd",76107,,29.4,2026-04-25
9490,"Fort Worth","261 Camp Bowie Blvd",76107,,29.4,2026-04-25
9491,"Fort Worth","262 Camp Bowie Blvd",76107,,29.4,2026-04-25
9492,"Fort Worth","263 Camp Bowie Blvd",76107,,29.4,2026-04-25
9493,"Fort Worth","264 Camp Bowie Blvd",76107,,29.4,2026-04-25
9494,"Fort Worth","265 Camp Bowie Blvd",76107,,29.4,2026-04-25
9495,"Fort Worth","266 Camp Bowie Blvd",76107,,29.4,2026-04-25
9496,"Fort Worth","267 Camp Bowie Blvd",76107,,29.4,2026-04-25
9497,"Fort Worth","268 Camp Bowie Blvd",76107,,29.4,2026-04-25
9498,"Fort Worth","269 Camp Bowie Blvd",76107,,29.4,2026-04-25
9499,"Fort Worth","270 Camp Bowie Blvd",76107,,29.4,2026-04-25
9500,"Fort Worth","271 Camp Bowie Blvd",76107,,29.4,2026-04-25
9501,"Fort Worth","272 Camp Bowie Blvd",76107,,29.4,2026-04-25
9502,"Fort Worth","273 Camp Bowie Blvd",76107,,29.4,2026-04-25
9503,"Fort Worth","274 Camp Bowie Blvd",76107,,29.4,2026-04-25
9504,"Fort Worth","275 Camp Bowie Blvd",76107,,29.4,2026-04-25
9505,"Fort Worth","276 Camp Bowie Blvd",76107,,29.4,2026-04-25
9506,"Fort Worth","277 Camp Bowie Blvd",76107,,29.4,2026-04-25
9507,"Fort Worth","278 Camp Bowie Blvd",76107,,29.4,2026-04-25
9508,"Fort Worth","279 Camp Bowie Blvd",76107,,29.4,2026-04-25
9509,"Fort Worth","280 Camp Bowie Blvd",76107,,29.4,2026-04-25
9510,"Fort Worth","281 Camp Bowie Blvd",76107,,29.4,2026-04-25
9511,"Fort Worth","282 Camp Bowie Blvd",76107,,29.4,2026-04-25
9512,"Fort Worth","283 Camp Bowie Blvd",76107,,29.4,2026-04-25
9513,"Fort Worth","284 Camp Bowie Blvd",76107,,29.4,2026-04-25
9514,"Fort Worth","285 Camp Bowie Blvd",76107,,29.4,2026-04-25
9515,"Fort Worth","286 Camp Bowie Blvd",76107,,29.4,2026-04-25
9516,"Fort Worth","287 Camp Bowie Blvd",76107,,29.4,2026-04-25
9517,"Fort Worth","288 Camp Bowie Blvd",76107,,29.4,2026-04-25
9518,"Fort Worth","289 Camp Bowie Blvd",76107,,29.4,2026-04-25
9519,"Fort Worth","290 Camp Bowie Blvd",76107,,29.4,2026-04-25
9520,"Fort Worth","291 Camp Bowie Blvd",76107,,29.4,2026-04-25
9521,"Fort Worth","292 Camp Bowie Blvd",76107,,29.4,2026-04-25
9522,"Fort Worth","293 Camp Bowie Blvd",76107,,29.4,2026-04-25
9523,"Fort Worth","294 Camp Bowie Blvd",76107,,29.4,2026-04-25
9524,"Fort Worth","295 Camp Bowie Blvd",76107,,29.4,2026-04-25
9525,"Fort Worth","296 Camp Bowie Blvd",76107,,29.4,2026-04-25
9526,"Fort Worth","297 Camp Bowie Blvd",76107,,29.4,2026-04-25
9527,"Fort Worth","298 Camp Bowie Blvd",76107,,29.4,2026-04-25
9528,"Fort Worth","299 Camp Bowie Blvd",76107,,29.4,2026-04-25
9529,"Fort Worth","300 Camp Bowie Blvd",76107,,29.4,2026-04-25
9530,"Fort Worth","100 University Dr",76107,,20.97,2026-04-25
9531,"Fort Worth","101 University Dr",76107,,22.57,2026-04-25
9532,"Fort Worth","102 University Dr",76107,,21.71,2026-04-25
9533,"Fort Worth","103 University Dr",76107,,23.29,2026-04-25
9534,"Fort Worth","104 University Dr",76107,,22.23,2026-04-25
9535,"Fort Worth","105 University Dr",76107,,23.64,2026-04-25
9536,"Fort Worth","106 University Dr",76107,,23.98,2026-04-25
9537,"Fort Worth","107 University Dr",76107,,25.03,2026-04-25
9538,"Fort Worth","108 University Dr",76107,,21.6,2026-04-25
9539,"Fort Worth","109 University Dr",76107,,24.42,2026-04-25
9540,"Fort Worth","110 University Dr",76107,,21.6,2026-04-25
9541,"Fort Worth","111 University Dr",76107,,24.24,2026-04-25
9542,"Fort Worth","112 University Dr",76107,,24.75,2026-04-25
9543,"Fort Worth","113 University Dr",76107,,23.99,2026-04-25
9544,"Fort Worth","114 University Dr",76107,,25.55,2026-04-25
9545,"Fort Worth","115 University Dr",76107,,23.39,2026-04-25
9546,"Fort Worth","116 University Dr",76107,,25.85,2026-04-25
9547,"Fort Worth","117 University Dr",76107,,23.35,2026-04-25
9548,"Fort Worth","118 University Dr",76107,,21.07,2026-04-25
9549,"Fort Worth","119 University Dr",76107,,21.07,2026-04-25
9550,"Fort Worth","120 University Dr",76107,,30.96,2026-04-25
9551,"Fort Worth","121 University Dr",76107,,18.89,2026-04-25
9552,"Fort Worth","122 University Dr",76107,,27.42,2026-04-25
9553,"Fort Worth","123 University Dr",76107,,18.66,2026-04-25
9554,"Fort Worth","124 University Dr",76107,,28.84,2026-04-25
9555,"Fort Worth","125 University Dr",76107,,18.5,2026-04-25
9556,"Fort Worth","126 University Dr",76107,,29.1,2026-04-25
9557,"Fort Worth","127 University Dr",76107,,18.54,2026-04-25
9558,"Fort Worth","128 University Dr",76107,,29.09,2026-04-25
9559,"Fort Worth","129 University Dr",76107,,18.48,2026-04-25
