homeowner_name,phone_number,street_address,city,state,damage_score
Homeowner,+14055552813,"112 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552814,"113 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552815,"114 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552816,"115 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552817,"116 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552818,"117 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552819,"118 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552820,"119 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552821,"120 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552822,"121 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552823,"122 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552824,"123 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552825,"124 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552826,"125 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552827,"126 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552828,"127 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552829,"128 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552830,"129 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552831,"130 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552832,"131 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552833,"132 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552834,"133 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552835,"134 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552836,"135 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552837,"136 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552838,"137 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552839,"138 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552840,"139 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552841,"140 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552842,"141 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552843,"142 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552844,"143 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552845,"144 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552846,"145 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552847,"146 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552848,"147 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552849,"148 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552850,"149 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552851,"150 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552852,"151 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552853,"152 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552854,"153 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552855,"154 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552856,"155 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552857,"156 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552858,"157 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552859,"158 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552860,"159 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552861,"160 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552862,"161 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552863,"162 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552864,"163 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552865,"164 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552866,"165 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552867,"166 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552868,"167 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552869,"168 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552870,"169 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552871,"170 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552872,"171 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552873,"172 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552874,"173 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552875,"174 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552876,"175 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552877,"176 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552878,"177 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552879,"178 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552880,"179 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552881,"180 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552882,"181 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552883,"182 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552884,"183 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552885,"184 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552886,"185 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552887,"186 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552888,"187 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552889,"188 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552890,"189 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552891,"190 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552892,"191 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552893,"192 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552894,"193 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552895,"194 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552896,"195 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552897,"196 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552898,"197 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552899,"198 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552900,"199 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552901,"200 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552902,"201 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552903,"202 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552904,"203 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552905,"204 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552906,"205 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552907,"206 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552908,"207 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552909,"208 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552910,"209 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552911,"210 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552912,"211 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552913,"212 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552914,"213 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552915,"214 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552916,"215 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552917,"216 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552918,"217 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552919,"218 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552920,"219 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552921,"220 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552922,"221 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552923,"222 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552924,"223 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552925,"224 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552926,"225 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552927,"226 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552928,"227 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552929,"228 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552930,"229 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552931,"230 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552932,"231 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552933,"232 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552934,"233 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552935,"234 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552936,"235 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552937,"236 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552938,"237 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552939,"238 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552940,"239 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552941,"240 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552942,"241 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552943,"242 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552944,"243 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552945,"244 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552946,"245 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552947,"246 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552948,"247 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552949,"248 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552950,"249 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552951,"250 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552952,"251 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552953,"252 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552954,"253 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552955,"254 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552956,"255 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552957,"256 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552958,"257 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552959,"258 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552960,"259 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552961,"260 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552962,"261 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552963,"262 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552964,"263 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552965,"264 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552966,"265 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552967,"266 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552968,"267 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552969,"268 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552970,"269 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552971,"270 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552972,"271 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552973,"272 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552974,"273 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552975,"274 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552976,"275 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552977,"276 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552978,"277 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552979,"278 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552980,"279 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552981,"280 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552982,"281 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552983,"282 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552984,"283 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552985,"284 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552986,"285 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552987,"286 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552988,"287 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552989,"288 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552990,"289 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552991,"290 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552992,"291 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552993,"292 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552994,"293 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552995,"294 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552996,"295 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552997,"296 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552998,"297 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055552999,"298 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055553000,"299 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055553001,"300 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055553002,"301 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055553003,"302 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055553004,"303 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055553005,"304 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055553006,"305 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055553007,"306 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055553008,"307 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055553009,"308 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055553010,"309 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055553011,"310 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055553012,"311 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055553013,"312 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055553014,"313 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055553015,"314 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055553016,"315 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055553017,"316 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055553018,"317 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055553019,"318 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055553020,"319 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055553021,"320 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055553022,"321 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055553023,"322 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055553024,"323 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055553025,"324 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055553026,"325 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055553027,"326 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055553028,"327 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055553029,"328 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055553030,"329 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055553031,"330 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055553032,"331 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055553033,"332 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055553034,"333 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055553035,"334 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055553036,"335 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055553037,"336 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055553038,"337 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055553039,"338 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055553040,"339 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055553041,"340 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055553042,"341 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055553043,"342 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055553044,"343 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055553045,"344 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055553046,"345 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055553047,"346 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055553048,"347 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055553049,"348 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055553050,"349 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055553051,"350 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055553052,"351 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055553053,"352 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055553054,"353 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055553055,"354 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055553056,"355 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055553057,"356 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055553058,"357 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055553059,"358 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055553060,"359 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055553061,"360 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055553062,"361 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055553063,"362 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055553064,"363 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055553065,"364 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055553066,"365 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055553067,"366 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055553068,"367 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055553069,"368 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055553070,"369 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055553071,"370 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055553072,"371 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055553073,"372 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055553074,"373 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055553075,"374 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055553076,"375 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055553077,"376 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055553078,"377 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055553079,"378 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055553080,"379 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055553081,"380 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055553082,"381 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055553083,"382 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055553084,"383 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055553085,"384 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055553086,"385 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055553087,"386 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055553088,"387 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055553089,"388 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055553090,"389 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055553091,"390 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055553092,"391 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055553093,"392 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055553094,"393 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055553095,"394 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055553096,"395 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055553097,"396 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055553098,"397 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055553099,"398 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055553100,"399 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055553101,"400 Avondale Dr","Nichols Hills",OK,25.27
Homeowner,+14055553328,"125 N Bryant Ave",Edmond,OK,25.27
Homeowner,+14055552536,"237 Wilshire Blvd","Nichols Hills",OK,25.26
Homeowner,+14055556234,"165 NW 50th St","Oklahoma City",OK,25.26
Homeowner,+14055554338,"231 W Robinson St",Norman,OK,25.24
Homeowner,+14055553415,"212 N Bryant Ave",Edmond,OK,25.23
Homeowner,+14055553450,"247 N Bryant Ave",Edmond,OK,25.22
Homeowner,+14055556216,"147 NW 50th St","Oklahoma City",OK,25.22
Homeowner,+14055553317,"114 N Bryant Ave",Edmond,OK,25.21
Homeowner,+14055556297,"228 NW 50th St","Oklahoma City",OK,25.21
Homeowner,+14055556666,"196 E 1st St",Tulsa,OK,25.21
Homeowner,+14055554700,"292 S Yale Ave",Tulsa,OK,25.2
Homeowner,+14055556295,"226 NW 50th St","Oklahoma City",OK,25.19
Homeowner,+14055553789,"385 E 2nd St",Edmond,OK,25.18
Homeowner,+14055553435,"232 N Bryant Ave",Edmond,OK,25.17
Homeowner,+14055556212,"143 NW 50th St","Oklahoma City",OK,25.17
Homeowner,+14055554342,"235 W Robinson St",Norman,OK,25.16
Homeowner,+14055554439,"332 W Robinson St",Norman,OK,25.15
Homeowner,+14055554340,"233 W Robinson St",Norman,OK,25.13
Homeowner,+14055553439,"236 N Bryant Ave",Edmond,OK,25.12
Homeowner,+14055554584,"176 S Yale Ave",Tulsa,OK,25.12
Homeowner,+14055553472,"269 N Bryant Ave",Edmond,OK,25.11
Homeowner,+14055556210,"141 NW 50th St","Oklahoma City",OK,25.11
Homeowner,+14055556370,"100 N Pennsylvania Ave","Oklahoma City",OK,25.08
Homeowner,+14055556371,"101 N Pennsylvania Ave","Oklahoma City",OK,25.08
Homeowner,+14055553490,"287 N Bryant Ave",Edmond,OK,25.05
Homeowner,+14055554437,"330 W Robinson St",Norman,OK,25.05
Homeowner,+14055553417,"214 N Bryant Ave",Edmond,OK,25.04
Homeowner,+14055556214,"145 NW 50th St","Oklahoma City",OK,25.04
Homeowner,+14055556406,"136 N Pennsylvania Ave","Oklahoma City",OK,25.04
Homeowner,+14055556407,"137 N Pennsylvania Ave","Oklahoma City",OK,25.04
Homeowner,+14055553479,"276 N Bryant Ave",Edmond,OK,25.03
Homeowner,+14055553480,"277 N Bryant Ave",Edmond,OK,25.03
Homeowner,+14055553498,"295 N Bryant Ave",Edmond,OK,25.03
Homeowner,+14055553499,"296 N Bryant Ave",Edmond,OK,25.03
Homeowner,+14055556232,"163 NW 50th St","Oklahoma City",OK,25.03
Homeowner,+14055554576,"168 S Yale Ave",Tulsa,OK,25.02
Homeowner,+14055554586,"178 S Yale Ave",Tulsa,OK,25.02
Homeowner,+14055556707,"237 E 1st St",Tulsa,OK,25.02
Homeowner,+14055554582,"174 S Yale Ave",Tulsa,OK,25.01
Homeowner,+14055555201,"391 S Sheridan Rd",Tulsa,OK,25.01
Homeowner,+14055554590,"182 S Yale Ave",Tulsa,OK,25.0
Homeowner,+14055553414,"211 N Bryant Ave",Edmond,OK,24.97
Homeowner,+14055553484,"281 N Bryant Ave",Edmond,OK,24.97
Homeowner,+14055554702,"294 S Yale Ave",Tulsa,OK,24.97
Homeowner,+14055556293,"224 NW 50th St","Oklahoma City",OK,24.97
Homeowner,+14055554474,"367 W Robinson St",Norman,OK,24.96
Homeowner,+14055556068,"200 N May Ave","Oklahoma City",OK,24.96
Homeowner,+14055553488,"285 N Bryant Ave",Edmond,OK,24.95
Homeowner,+14055554574,"166 S Yale Ave",Tulsa,OK,24.95
Homeowner,+14055553433,"230 N Bryant Ave",Edmond,OK,24.93
Homeowner,+14055553441,"238 N Bryant Ave",Edmond,OK,24.93
Homeowner,+14055554361,"254 W Robinson St",Norman,OK,24.93
Homeowner,+14055554568,"160 S Yale Ave",Tulsa,OK,24.93
Homeowner,+14055554572,"164 S Yale Ave",Tulsa,OK,24.93
Homeowner,+14055553419,"216 N Bryant Ave",Edmond,OK,24.91
